Time,SLP,SP,AT,Tmax,Tmin,Pre,Sf,DSC,GF,DPT,RH,Evap,PET,WS,MWS,LMS,AGWS,MGWS,LCC,MCC,HCC,TCC,TSRI,NSRI,DR,DH,UI,TP,MTP,K,CUPE,runoff
20201208,1023.78,978.4,13.29,15.25,11.29,0.05,0,0,12.25,9.53,77.97,-0.3466,-1.203,1.37,-1.34,-0.14,3.69,5.26,0.88,0.28,0,0.88,4713024,4201088,1120384,1.31,555896,32.93,34.06,3.68,2.26,19.203125
20201209,1020.6,975.6,15.07,19.4,12.24,0,0,0,13.41,9.84,70.89,-0.6094,-2.432,1.03,-0.68,0,3.09,4.4,0.59,0.12,0,0.6,11830208,10533056,7557632,3.29,1208768,34.84,36.51,2.59,0.28,19.03125
20201210,1020.26,975.19,15.21,18.12,13.07,0.19,0,0,13.41,10.84,75.15,-0.3943,-1.569,1.12,-1.04,0.22,2.94,4.46,0.85,0.43,0,0.89,6577344,5850048,2924736,1.83,796624,30.77,35.93,7.49,7.77,18.84375
20201211,1019.13,974.13,15.17,17.73,12.62,0.1,0,0,13.83,10.83,75.26,-0.4188,-1.533,1.38,-1.24,0.32,4.06,6.49,0.56,0.64,0,0.72,6408448,5714496,2364288,1.78,691544,26.36,28.6,15.7,19.42,18.679688
20201212,1017.15,972.31,15.98,19.4,13.01,0.02,0,0,14.89,10.17,68.39,-0.6024,-2.503,1.25,-1.06,0.37,3.73,6.07,0.83,0.6,0,0.84,10379712,9267392,6413440,2.88,1154872,22.29,23.66,12.26,2.31,18.492188
20201213,1019.01,973.91,14.18,18.75,7.25,9.16,0,0,13.43,9.95,75.67,-1.3399,-1.529,1.94,-1.84,0.06,5.91,10.49,0.84,0.8,0,0.93,5310592,4729280,1580224,1.48,597824,26.34,29.57,17.95,11.31,18.546875
20201214,1028.31,981.28,5.02,7.24,3.86,6.13,0,0,3.83,4.56,96.88,-1.8956,-0.219,2.4,-2.39,-0.11,6.66,7.85,0.98,0.99,0,1,981184,883072,8320,0.27,145784,23.56,25.06,13.09,19.52,19.359375
20201215,1029.9,982.78,4.68,5.13,4.27,1.82,0,0,3.65,3.43,91.56,-1.0962,-0.319,1.65,-1.64,0.02,4.83,5.74,0.95,0.9,0,0.99,1607680,1439552,137344,0.45,206880,20.69,25.05,10.69,4.75,20.882812
20201216,1030.01,982.94,4.94,5.44,4.33,3.24,0,0,3.78,4.03,93.79,-1.0635,-0.227,1.61,-1.6,0.06,4.33,5.15,0.98,0.99,0,1,1200448,1078144,58304,0.33,181344,18.09,19.95,10.41,30.76,22.109375
20201217,1027.51,980.73,5.72,6.35,4.5,5.47,0,0,4.98,4.9,94.46,-0.8083,-0.223,0.9,-0.84,0.16,2.38,4.05,0.98,0.99,0,1,1582080,1421824,187072,0.44,186504,23.96,28.08,15.48,36.04,22.640625
20201218,1029.07,982.38,6.88,7.61,6.21,1.97,0,0,5.89,6.19,95.35,-0.9147,-0.162,1.68,-1.62,0.39,4.75,6.68,0.99,0.92,0,1,1245056,1123776,39808,0.35,198224,26.63,28.21,13.8,21.2,23.023438
20201219,1031.07,984.32,7.52,8.76,6.14,0.23,0,0,6.42,2.94,72.72,-0.8242,-0.897,2.2,-2.17,-0.27,5.97,7.45,0.37,0.89,0.03,0.93,3808384,3400576,893696,1.06,458448,21.76,26.31,9.99,16.92,23.390625
20201220,1030.24,983.75,8.85,11.91,6.06,0,0,0,7.61,2.9,66.22,-0.8143,-1.723,1.73,-1.67,-0.18,4.88,6.56,0.87,0.5,0,0.9,8207168,7307520,4326336,2.28,928136,25.88,28.09,8.02,0.83,23.171875
20201221,1027.08,981.02,9.5,13.37,5.96,0,0,0,8.14,4.04,68.69,-0.7407,-1.665,1.19,-1.07,-0.16,3.33,5.29,0.7,0.08,0,0.7,8251584,7380608,4032128,2.29,941824,30.93,35.03,-4.45,0.51,22.125
20201222,1022.47,977.16,11.68,17.23,6.19,1.24,0,0,10.09,6.77,71.81,-0.9635,-2.348,1.14,-0.41,-0.54,3.3,5.44,0.1,0.33,0,0.4,13708032,12224832,10128896,3.81,1391296,29.1,35.09,-1.54,1.46,20.898438
20201223,1019.75,974.53,13.34,16.57,9.22,1.77,0,0,11.72,10.71,84.07,-0.8799,-1.069,0.99,-0.9,0.18,3.15,4.66,0.28,0.92,0,0.94,6820096,6123840,3598848,1.89,744128,32.54,34.64,21.94,2.8,20.078125
20201224,1020.52,975.27,14.2,17.82,11.88,0.05,0,0,11.98,8.87,70.32,-1.0946,-1.669,1.65,-1.57,-0.04,4.71,7.32,0.75,0.38,0,0.78,7818624,6970688,3381056,2.17,835280,25.05,30.01,11.9,0.28,19.640625
20201225,1022.21,976.79,13.57,16.42,11.17,0.02,0,0,11.71,6.65,62.94,-0.7202,-1.616,0.81,0.16,-0.55,3.27,4.47,0.93,0.93,0,0.97,6456000,5789504,2401856,1.79,780680,24.68,29.01,3.28,5.27,19.367188
20201226,1019.44,974.39,13.97,17.18,11.43,0.45,0,0,12.48,9.19,72.87,-0.7218,-1.705,0.64,-0.28,-0.22,2.64,4.08,0.76,0.61,0,0.87,8277312,7415936,3945216,2.3,903864,33.38,41.02,10.39,8.79,19.101562
20201227,1019.09,974.2,13.31,16.19,10.8,0.34,0,0,11.4,11.04,86.09,-0.4763,-0.723,1.13,-0.63,-0.47,2.89,4.59,0.35,0.2,0,0.37,4560448,4071744,1441920,1.27,521328,37.14,41.26,0.5,1.88,18.851562
20201228,1017.5,972.73,13.58,19.38,9.26,0,0,0,12.38,10,78.95,-0.8473,-2.058,1.18,0.63,-0.59,3.47,5.87,0.29,0.17,0,0.44,11291584,10073984,7082048,3.14,1215448,25.1,32.07,4.96,0.41,18.59375
20201229,1022.07,976.43,12.9,21.85,4.53,1.7,0,0,11.37,7.54,69.89,-2.0289,-2.524,2.93,-2.6,0.8,8.84,14.35,0.61,0.53,0,0.71,11868352,10614208,8181632,3.3,1276576,14.73,24.29,7.26,6.42,18.34375
20201230,1033.26,985.7,3.86,9.18,-0.84,0,0,0,2.39,-7.71,42.55,-1.1287,-2.823,3.31,-3.3,0.12,9.57,12.5,0.01,0,0,0.01,14708800,13100928,11219776,4.09,1447632,-25.15,-12.04,-54.62,0,18.171875
20201231,1032.35,984.72,1.84,7.63,-2.38,0,0,0,0.82,-9.3,43.37,-0.9331,-2.417,1.79,-1.75,-0.07,5.28,8.07,0,0,0,0,15137664,13479616,11776896,4.2,1471312,-23.08,-13.21,-43.39,0,18.070312
20210101,1028.38,981.55,3.47,10.29,-1.61,0,0,0,1.91,-6.51,47.98,-0.8803,-2.36,1.21,-1.12,-0.05,3.64,5.29,0,0,0,0,15172416,13514432,11821952,4.21,1479632,-9.4,-3.32,-38.58,0,17.945312
20210102,1026.35,980.11,5.86,13.95,-1.07,0,0,0,4,-3.8,49.87,-0.9048,-2.44,1.25,0.01,-0.73,3.51,4.9,0.04,0,0,0.04,15286528,13613888,11931968,4.25,1485576,5.87,13.4,-28.39,0,17.789062
20210103,1026.22,980.34,8.46,14.72,2.58,0,0,0,6.55,1.44,61.27,-0.7696,-2.235,1.08,-0.91,-0.13,2.93,3.89,0.08,0.04,0,0.1,13993728,12479296,10207296,3.89,1420464,13.85,18.17,-2.35,0,17.601562
20210104,1023.62,978.18,11.13,17.55,3.65,0,0,0,8.85,4.44,63.39,-0.7818,-2.312,1.05,-0.85,0.08,3.21,4.32,0.14,0.17,0,0.2,14000704,12505856,10371904,3.89,1423904,18.02,19.6,1.99,0,17.414062
20210105,1024.4,978.69,11.8,16.32,7.59,0.05,0,0,10.92,6.02,67.69,-0.7033,-2.232,1.94,-1.91,0.16,5.54,7.82,0.79,0.39,0.01,0.8,10617472,9471872,6702208,2.95,1091464,17.08,19.27,7.83,0.35,17.226562
20210106,1024.26,978.07,8.69,11.41,4.4,4.68,0,0,7.89,5.41,79.9,-0.9818,-0.842,2.09,-2.06,0.22,6.49,8.78,1,0.84,0,1,3453504,3076224,593984,0.96,440696,19.15,20.34,8.71,2.38,17.1875
20210107,1030.4,982.85,2.69,4.46,0.3,1.01,0.13,0,1.34,-1.65,73.03,-1.4891,-0.646,3,-3,-0.11,8.55,10.44,0.51,0.8,0,0.81,3362816,3015296,363584,0.93,397576,7.21,19.29,-5.86,0.6,17.5
20210108,1031.26,983.62,1.21,6.68,-3.31,0,0,0,0.55,-9.46,44.8,-0.9644,-2.606,2.14,-2.12,0.2,6.44,9.41,0,0.01,0,0.01,15409664,13737664,12043136,4.28,1518936,-8.8,-1.39,-38.53,0,17.75
20210109,1029.5,982.21,1.99,7.85,-2.62,0,0,0,0.64,-9.84,41.13,-0.878,-2.505,1.81,-1.73,-0.36,5.05,8.45,0,0.04,0,0.04,15984384,14232000,12609344,4.44,1539248,-9.11,-1.33,-52.38,0,17.5
20210110,1027.93,981.24,6.21,10.4,-0.7,0,0,0,4.33,-5.86,41.65,-0.8783,-2.486,1.24,-1.12,0.29,3.69,4.9,0,0.7,0,0.7,14596864,13019200,10827392,4.05,1474704,-3.14,5.74,-15.08,1.11,17.140625
20210111,1029.1,982.22,4.47,10.24,-1.43,0,0,0,3.19,-5.66,47.72,-0.8713,-2.632,1.92,-1.51,1.13,5.73,9.55,0,0.11,0,0.11,13571200,12095680,9054144,3.77,1418328,1.81,8.82,-30.63,0,16.875
20210112,1024.46,977.99,4.21,10.74,-1.47,0,0,0,2.08,-7.32,42.81,-0.7857,-2.501,0.91,-0.19,0.07,3.05,6.59,0,0,0,0,16341248,14548096,12945600,4.54,1568464,4.74,11.15,-47.69,0,16.671875
20210113,1020.76,975.16,5.95,15.6,-1.62,0,0,0,4.14,-4.85,45.77,-0.8424,-2.635,0.68,0.13,-0.2,2.42,4.09,0,0,0,0,16295680,14515520,12922240,4.53,1582328,14.42,18.79,-40.01,0,16.484375
20210114,1018.24,973.2,8.38,18.85,0.35,0,0,0,6.8,-1.65,49.22,-0.9241,-2.902,1.1,0.56,-0.45,2.99,3.93,0,0,0,0,16111424,14364480,12753728,4.48,1593312,13.42,20.78,-17.46,0,16.296875
20210115,1017.85,972.99,11.11,20.46,2.13,0,0,0,8.39,2.45,55.15,-0.8855,-2.958,1.07,-0.34,-0.47,3.44,5.17,0,0,0,0,15876800,14168064,12521152,4.41,1600528,24.12,27.56,-18.34,0,16.109375
20210116,1023.52,978.02,13.21,20.9,5.09,0.14,0,0,11.61,3.36,51.21,-1.0388,-3.096,1.88,-1.62,-0.66,6.05,9.06,0.41,0.67,0,0.67,13994496,12501056,9990016,3.89,1507840,17.22,20.46,5.02,3.47,15.921875
20210117,1029.01,982.54,6.87,12.94,0.8,0,0,0,5.52,-2.28,52.11,-0.7665,-2.895,1.99,-1.96,0.06,5.73,8.66,0.05,0.1,0,0.1,13997248,12490240,9957760,3.89,1488264,16.15,21.38,-4.97,0.54,15.765625
20210118,1025.31,979.2,6.13,14.17,-0.66,0,0,0,4.35,-4.36,46.92,-0.7366,-2.904,1.21,-0.47,-0.48,3.79,6.19,0,0,0,0,16568832,14752192,13132928,4.6,1624960,8.09,22.76,-39.52,0,15.625
20210119,1023.77,978.02,8.82,16.8,-0.13,0,0,0,6.87,1.51,60.11,-0.6932,-2.847,1.45,0.69,-1.24,4.32,6.54,0.16,0,0,0.16,16166400,14400000,12665856,4.49,1622744,22.5,30.46,-11.5,0.01,15.46875
20210120,1020.67,975.64,11.85,19.71,5.54,0,0,0,9.91,7.15,72.88,-0.48,-2.011,0.82,-0.05,-0.44,2.93,3.95,0.33,0,0,0.33,11811200,10552000,6319552,3.28,1264088,32.61,34.76,5.96,0.16,15.3125
20210121,1016.84,972.32,16.71,23.71,8.35,0,0,0,13.56,10.96,68.84,-0.668,-2.645,0.95,-0.77,0.06,2.79,4.83,0.1,0.3,0,0.37,14146368,12626752,10180416,3.93,1523200,32.38,36.68,18.97,0.16,15.15625
20210122,1015.29,970.56,16.09,21.68,12.86,0.39,0,0,13.92,12.75,80.59,-0.4346,-1.756,1.3,-0.92,0.77,4.06,6.45,0.55,0.54,0,0.69,8722368,7780672,4833984,2.42,993856,40.86,45.16,25.28,4.3,15.015625
20210123,1018.63,973.42,12.95,18.08,7.38,0.08,0,0,11.22,9.1,77.44,-0.409,-1.379,1.55,-1.25,0.54,4.28,6.61,0.62,0.09,0,0.62,6309504,5613568,2326016,1.75,606600,25.78,37.24,-24.45,1.37,14.921875
20210124,1019.65,974.46,12.3,19.55,7.41,0,0,0,10.98,7.48,72.42,-0.6024,-2.58,1.16,0.46,-0.67,3.62,5.14,0.18,0.05,0,0.22,14564608,12945088,10027200,4.05,1456280,17.78,21.36,-20.25,0.05,14.8125
20210125,1018.84,973.98,15.28,20.3,8.02,0.83,0,0,13.42,9.65,69.05,-0.5947,-2.531,1.01,-0.65,0.08,3.53,5.14,0.52,0.53,0,0.66,11953344,10662144,7518528,3.32,1348384,22.96,25.03,15.61,2.51,14.65625
20210126,1021.7,976.03,11.66,12.87,10.38,1.03,0,0,10.1,9.24,85.11,-0.6596,-0.51,1.21,-1.1,0.37,3.66,5.53,0.94,0.5,0,0.96,2940800,2635904,405504,0.82,387064,20.07,22.28,10.84,5.64,14.59375
20210127,1020.86,975.5,12.95,15.44,10.21,1.36,0,0,11.66,8.93,76.56,-0.6657,-1.264,1.31,-0.49,0.54,4.17,7.7,0.97,0.61,0,0.98,5975488,5306240,1392192,1.66,616280,23.48,25.98,13.63,12.99,14.609375
20210128,1027.03,980.96,9.55,14.2,4.01,0.05,0,0,7.02,3.89,67.76,-0.6873,-1.627,2.21,-2.12,0.25,6.16,9.64,0.33,0.01,0,0.33,7623296,6791104,2176064,2.12,925840,8.43,18.38,-25.54,2.4,14.6875
20210129,1025.64,979.75,9.9,17.2,4.48,0,0,0,7.96,2.03,57.98,-0.7149,-2.969,1.03,0.38,-0.64,3.67,5.02,0.01,0.09,0,0.09,16996800,15092736,13158400,4.72,1710600,6.05,12.7,-17.4,0.06,14.671875
20210130,1024.87,979.3,11.77,16.19,5.01,0,0,0,10.31,3.15,55.48,-0.5304,-2.298,0.95,-0.01,-0.23,2.87,4.21,0,0.81,0,0.81,10291264,9145664,5208832,2.86,1172824,19.01,27.92,9.38,15.82,14.5625
20210131,1021.38,976.58,15.38,22.28,9.8,0,0,0,13.08,8.29,62.64,-0.7095,-3.164,1.28,0.65,-0.46,3.56,6.53,0,0.38,0,0.38,14116800,12549696,9823232,3.92,1457648,34.89,39.97,18.32,1.2,14.390625
20210201,1020.72,975.86,16.97,22.96,11.59,0.12,0,0,15.38,9.53,61.53,-0.7751,-3.627,1.74,-0.69,0.97,5.35,8.36,0.11,0.39,0,0.42,13473472,12007808,8900480,3.74,1468728,38.14,40.74,22.2,4.6,14.203125
20210202,1023.85,978.6,15.01,20.15,9.86,0.04,0,0,13.07,8.85,66.58,-0.5673,-2.538,1.51,-0.07,-0.34,4.5,6.37,0.42,0.19,0,0.48,10733568,9499008,4785536,2.98,1052888,32.44,35.31,9.2,0.35,14.046875
20210203,1024.08,978.9,14.51,19.65,10.86,0,0,0,12.15,5.82,55.89,-0.6347,-3.259,1.04,-0.17,-0.37,3.28,6.03,0.35,0.46,0,0.53,13598400,12056000,9040384,3.78,1400072,35.69,39.58,18.92,2.46,13.90625
20210204,1023.22,978.08,14.31,18.58,10.88,0.06,0,0,12.4,8.64,68.71,-0.3631,-1.612,0.87,0.35,-0.14,3.11,4.37,0.35,0.56,0,0.59,6718080,5938944,2219200,1.87,717424,30.13,31.81,20.33,2.99,13.78125
20210205,1019.26,974.61,17.91,24.05,11.2,0.85,0,0,16.11,11.44,65.84,-0.6409,-3.443,1.44,-0.42,0.71,4.43,7.68,0.08,0.56,0,0.57,14500864,12884416,10543616,4.03,1430128,32.39,33.34,21.29,9.1,13.625
20210206,1019.02,974.35,16.37,20.78,11.69,0.02,0,0,13.54,11.94,75.05,-0.4402,-1.597,1.02,-0.42,-0.35,2.76,4.41,0.1,0.32,0,0.33,7684672,6816768,2998912,2.13,852840,34.23,34.98,8.59,4.32,13.515625
20210207,1019.12,974.66,18.65,25.96,11.62,0,0,0,16.32,10.88,60.54,-0.6808,-3.72,1.07,-0.2,-0.35,3.55,5.62,0.02,0.13,0,0.15,16222272,14409920,11920448,4.51,1776352,36.82,38.1,14.63,0.06,13.390625
20210208,1023.12,978.01,16.75,22.93,12.07,0.19,0,0,15.17,8.74,59.15,-0.4775,-2.685,1.35,-0.38,-0.85,4.91,9.23,0.5,0.73,0.44,0.93,9238528,8213952,4417984,2.57,1164584,34.41,38.48,20.98,2.1,13.25
20210209,1023.23,977.52,12.55,15.59,10.07,11.13,0,0,10.61,8.17,74.67,-0.7108,-1.585,0.79,-0.17,-0.43,3.31,5.24,0.49,0.99,0.92,1,6466432,5734272,1049344,1.8,804192,34.6,36.02,22.34,1.85,13.4375
20210210,1018.38,972.92,10.84,11.55,9.6,39.43,0,0,9.8,10.59,98.33,-0.6849,-0.163,1.36,-1.16,-0.02,4.64,6.15,0.69,1,0.94,1,1472384,1312320,19520,0.41,252088,34.25,39,22.97,6.26,16.125
20210211,1018.11,972.77,12.28,13.8,9.94,1.85,0,0,9.93,11.34,93.99,-0.6698,-0.253,1.19,-1.16,-0.11,3.62,4.62,0.78,0.87,0,0.92,2221696,1956864,145536,0.62,290360,37.93,41.55,10.61,10.7,24.359375
20210212,1019.25,974.23,14.34,16.48,11.57,0.54,0,0,12.11,11.83,84.87,-0.8562,-0.838,0.99,-0.77,-0.21,2.92,4.75,0.69,0.72,0,0.87,5239552,4642112,1053952,1.46,637320,38.76,42.07,2.7,2.11,36.609375
20210213,1017.6,972.95,17.58,22.23,12.61,1.09,0,0,15.16,12.35,71.39,-1.3886,-2.413,0.97,0.25,-0.49,2.72,3.93,0.68,0.84,0,0.86,12655808,11182464,7767232,3.52,1358480,37.89,40.69,11.84,10.15,39.375
20210214,1016.04,971.45,15.96,22.61,10.65,0.49,0,0,13.05,10.51,70.07,-1.6716,-2.569,1.68,-0.71,0.79,4.91,8.82,0.21,0.19,0,0.26,12130432,10668928,7088320,3.37,1213192,34.36,41.8,-6.77,5.73,35.6875
20210215,1016.83,972.1,15.74,24,9.8,0,0,0,13.51,7.65,58.6,-1.838,-3.708,1.38,0.27,-0.5,4.49,6.82,0.06,0.05,0,0.09,18897728,16703936,14719040,5.25,1949944,33.63,43.61,0.89,0,31
20210216,1020.24,974.95,12.94,15.92,9.54,7.55,0,0,11.61,10.21,83.48,-0.7922,-1.178,1.31,-1.07,0.1,4.49,5.76,0.43,0.67,0.3,0.78,6014144,5304832,1755776,1.67,760000,37.96,43.54,19.07,1.41,27.21875
20210217,1025.76,980.24,12.28,19.16,6.06,0,0,0,9.56,3.39,54.57,-2.1687,-3.642,2.08,-2.03,-0.32,6,8.68,0.08,0,0,0.08,18373056,16215488,13583104,5.1,1887304,25.84,33.53,-19.97,0.28,25.25
20210218,1027.05,981.46,11.36,18.89,5.13,0,0,0,8.79,0.76,48.06,-1.8951,-3.933,1.68,-1.14,-0.62,4.63,7.63,0,0,0,0,19799296,17472000,15527936,5.5,2011672,23.8,28.53,-18.96,0,24.75
20210219,1022.77,977.65,12.68,20.43,5.48,0,0,0,9.43,2.64,50.37,-1.7075,-3.683,0.9,0.2,-0.03,2.76,5.64,0,0,0,0,19816704,17492736,15551552,5.5,2028688,25.7,30.41,-11.81,0,23.1875
20210220,1018.81,974.13,13.41,23.07,6.3,0,0,0,11.2,2.86,48.78,-1.8634,-4.003,1.15,0.56,-0.38,3.15,4.42,0,0,0,0,20255296,17871360,16042368,5.63,2061064,27.11,33.04,-23.36,0,20.90625
20210221,1015.89,971.58,17.01,25.43,8.1,0,0,0,14.98,8.24,56.25,-1.7758,-4.123,1.36,1.05,-0.29,3.87,6.58,0.04,0.13,0.32,0.35,19138112,16921792,14793600,5.32,2042056,37.47,42.53,15.77,0,18.78125
20210222,1017.14,972.73,18.44,24.18,13.26,4.82,0,0,16.26,11.97,65.94,-1.3331,-2.843,1.21,-0.94,-0.29,3.82,5.37,0.02,0.62,0.37,0.73,12144704,10711296,4021952,3.37,1440872,43.02,46.47,27.09,0.63,17.375
20210223,1017.26,972.68,17.72,24.5,11.93,0.18,0,0,16,11.11,65.23,-1.835,-3.402,1.25,0.63,-1.06,3.99,5.3,0.06,0.29,0,0.31,15341632,13553408,10239424,4.26,1808952,40.07,41.21,20.99,0.1,16.625
20210224,1014.54,970.11,18.19,24.43,12.23,0.02,0,0,16.21,11.99,67.11,-1.5757,-3.754,1.4,1.09,-0.77,4.59,6.55,0.17,0.16,0.04,0.27,17209472,15187136,12414208,4.78,1956920,42.85,46.51,23.13,0,16.03125
20210225,1011.44,967.09,17.23,20.14,15.26,6.36,0,0,16.06,15.46,89.29,-0.8894,-1.576,0.72,-0.22,0.06,2.97,6.68,0.8,0.92,0.64,0.97,8040128,7097664,2400000,2.23,1059848,44.29,45.82,29.31,21.72,15.8125
20210226,1015.43,970.25,13.05,16.45,10.91,20.34,0,0,11.74,12.45,96.15,-0.9072,-0.177,1.72,-1.33,1.05,4.54,6.25,1,0.98,0.58,1,1313344,1156736,16128,0.36,184264,40.87,43.52,27.91,29.24,16.90625
20210227,1019.19,973.83,12.86,13.94,10.75,0.2,0,0,11.11,10.52,85.68,-0.8714,-0.63,1.02,-0.95,0.1,2.7,5.27,0.92,0.39,0,0.95,4017216,3529472,479424,1.12,478224,37.51,42.96,23.32,3.18,20.71875
20210228,1017.33,972.57,15.2,18.94,12.89,4.74,0,0,13.85,12.14,81.96,-1.1363,-2.058,0.65,0.33,0.11,3.15,4.95,0.33,0.78,0,0.86,10837888,9544320,4757248,3.01,1333568,43.03,47.78,29,21.8,26.25
20210301,1019.39,974.43,15.55,20.26,11.93,5.47,0,0,14.73,13.49,87.51,-1.745,-1.313,1.85,-1.16,1.02,5.67,9.62,0.73,0.87,0,0.92,7796096,6873984,2635840,2.17,948344,39.23,48.86,25.97,18.99,27.9375
20210302,1024.86,979.12,11.99,13.4,9.39,0.02,0,0,10.38,7.84,75.72,-0.9462,-1.131,1.64,-1.08,-0.61,4.78,8.11,0.82,0.67,0,0.87,4929792,4304768,611584,1.37,574024,28.47,35.87,13.96,20.32,27.625
20210303,1023.23,977.31,10.26,12.09,9.41,3.01,0,0,9.31,7.84,84.9,-0.985,-0.932,0.49,-0.25,-0.15,2.86,4.15,0.97,0.97,0.03,0.99,4360192,3823936,871936,1.21,589528,40.77,43.71,25.27,7.34,27.34375
20210304,1020.62,975.26,11.73,13.7,9.07,6.49,0,0,10.77,10.38,91.42,-0.8545,-0.828,0.53,-0.01,-0.29,2.87,5.46,0.64,0.73,0.15,0.79,5651904,4934592,956032,1.57,660352,43.78,47.37,28.51,6.38,27.21875
20210305,1016.99,972.23,14.79,16.97,11.6,15.94,0,0,14.37,14.25,96.57,-1.7348,-1.114,1.02,0.57,-0.72,6.28,9.44,0.94,0.63,0.27,0.97,8695680,7677312,3088000,2.42,1009672,46.45,48.66,31.62,100.7,28.8125
20210306,1020,975,15.23,17.18,12.68,14.3,0,0,14.04,14.67,96.43,-1.1448,-0.453,1.17,-1,0.24,4.48,6.63,1,0.89,0.45,1,4012672,3507456,507648,1.11,513016,44.31,49.38,29.75,35.92,35.9375
20210307,1023.86,978.22,12.7,13.69,11.9,0.46,0,0,11.22,10.39,85.84,-0.753,-0.469,1.35,-1.34,-0.11,3.78,5.29,1,0.49,0,1,2241152,1948864,87360,0.62,261888,41.82,42.8,22.55,3.58,51.28125
20210308,1022.2,977,14.47,16.29,12.02,1.38,0,0,13.52,11.53,82.54,-1.0226,-1.323,0.65,-0.43,0.03,2.88,4.34,1,0.65,0.07,1,6658880,5840128,1099840,1.85,846080,43.1,44.14,25.61,15.94,60.5
20210309,1023.5,978.27,14.71,16.94,13,3.31,0,0,13.25,12.32,85.58,-1.0851,-1.086,1.12,-1.04,-0.13,3.47,5.99,0.96,0.67,0.29,1,5787136,5073344,947776,1.61,752344,43.49,44.4,27.18,5.93,59.28125
20210310,1023.17,977.94,14.04,16.02,12.11,4.71,0,0,12.55,11.68,85.66,-0.9006,-0.669,1.25,0.71,-0.9,3.83,5.79,0.56,0.75,0.64,0.91,3980800,3504832,448832,1.11,510072,43.57,45.89,29.28,6.73,56
20210311,1021.49,976.55,16.29,19.88,12.34,0.43,0,0,15.12,13.35,82.73,-1.6126,-2.077,1.32,-0.64,0.46,4.19,7.04,0.87,0.56,0.34,0.94,10778368,9457536,5032256,2.99,1238872,45.18,46.39,29.34,1.48,53.59375
20210312,1021.8,976.93,17.02,19.94,15.07,1.15,0,0,15.04,13.2,78.25,-0.9036,-1.417,1.29,-0.81,-0.5,3.62,5.88,0.94,0.48,0.23,0.95,6249792,5460992,792320,1.74,758696,43.65,45.68,24.22,1.82,51.90625
20210313,1020,975.11,15.15,16.83,14.03,2.7,0,0,14.01,14.14,93.71,-1.3177,-0.682,0.66,0.55,-0.13,2.52,4.59,0.96,0.39,0.18,0.96,5081280,4441024,325504,1.41,624512,44.52,45.86,25.59,13.92,48.5
20210314,1016.94,972.38,17.71,23.11,13.17,0.28,0,0,15.5,13.78,77.77,-1.5386,-1.912,1.29,0.59,-0.51,3.78,5.22,0.63,0.01,0,0.63,10223488,8968000,2671808,2.84,1275152,37.04,41.96,-3.36,3.22,44.96875
20210315,1013.84,969.7,20.27,27.01,13.57,0,0,0,17.42,14.15,67.87,-2.328,-4.189,1.4,1.01,-0.17,3.97,7.78,0.19,0.16,0,0.26,19129216,16822528,13305600,5.31,2064400,39.32,42.87,22.85,2.79,42.28125
20210316,1013.41,969.33,21.48,27.87,17.3,0.8,0,0,19.68,16.64,73.94,-2.4155,-4.001,1.21,0.23,-0.17,3.77,6.36,0.35,0.3,0.03,0.49,17747712,15636992,12117504,4.93,1978624,42.94,45.37,29.92,52.16,38.75
20210317,1013.66,969.53,20.95,27.21,16.81,1.75,0,0,19.85,17.62,81.27,-2.4572,-3.854,1.25,0.67,-0.31,4.29,7.85,0.21,0.28,0.04,0.38,18020352,15869760,12552000,5.01,2040672,39.98,42.7,26.78,126.71,35.34375
20210318,1012.7,968.69,21.84,26.97,17.68,1.11,0,0,20.37,16.91,73.6,-2.3062,-3.574,1.48,0.91,-0.34,4.49,7.43,0.52,0.37,0.01,0.63,15742272,13787200,9660160,4.37,1795352,42.95,44.77,26.27,17.03,33.0625
20210319,1011.54,967.52,21.38,26.58,17.3,9.87,0,0,19.66,18.03,81.22,-2.0105,-2.591,0.99,-0.01,0.22,6.03,8.84,0.56,0.4,0.02,0.67,12932416,11333568,6930944,3.59,1483872,42.9,44.54,29.44,66.81,31.75
20210320,1015.53,970.89,17.1,19.82,11.83,5.11,0,0,16.31,14.14,82.73,-1.7647,-1.23,2.14,-1.97,0.71,5.91,8.22,0.99,0.48,0.62,0.99,5329216,4638208,656640,1.48,631120,35.76,40.66,23.51,8.41,32.84375
20210321,1025.52,979.52,10.41,11.6,9.32,4.71,0,0,8.92,8.48,87.8,-1.8053,-0.472,2.12,-2.11,0.02,6.36,8.83,0.63,0.97,0.63,1,2543040,2216640,145280,0.71,305368,20.89,31.33,10.91,10.2,37.5
20210322,1025.84,980.34,12.62,18.44,7.31,0,0,0,10.47,5.47,61.71,-2.4254,-3.919,1.61,-0.81,-0.74,4.64,7.97,0.03,0.13,0.61,0.62,19855808,17361152,11426880,5.52,2128912,22.55,26.87,-6.25,0.02,41.78125
20210323,1020.96,975.59,13.24,18.4,9.46,1.08,0,0,12.36,5.89,60.99,-2.575,-4.437,1.48,1.4,-0.13,5.09,8.83,0.12,0.66,0.25,0.77,20771968,18180352,13875200,5.77,2194136,26.1,37.42,7.88,4.72,41.625
